Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Extent,roundness,Class
41267,739.795,243.4433928,216.1715351,1.126158413,0.774065876,0.947523475,SEKER
41271,742.954,263.0712142,200.3548945,1.313026142,0.753739385,0.939574033,SEKER
41274,734.41,258.0502468,203.8045989,1.266164984,0.791933689,0.961632783,SEKER
41276,743.692,266.9985935,197.2979578,1.353276012,0.733795556,0.937823796,SEKER
41283,737.859,265.0457183,198.5290071,1.335047821,0.767113869,0.95287154,SEKER
41285,743.117,261.234297,201.4387469,1.296842345,0.773040482,0.939480477,SEKER
41288,748.997,263.423134,199.9741738,1.317285772,0.792871683,0.924854797,SEKER
41301,754.588,278.0400871,189.3976816,1.468022654,0.784593465,0.911487343,SEKER
41301,742.837,257.2850816,205.1865217,1.253908295,0.780117865,0.940553224,SEKER
41322,738.828,262.9878483,200.3109105,1.312898272,0.742773943,0.951271544,SEKER
41323,795.35,261.9883659,201.0000217,1.303424565,0.739363035,0.820890324,SEKER
41323,763.498,264.0834418,199.994315,1.320454743,0.755392659,0.890811674,SEKER
41323,736.957,252.4834412,208.7696287,1.209387797,0.789149034,0.956131025,SEKER
41324,733.765,261.7714293,201.2394016,1.300796103,0.790511717,0.964491117,SEKER
41326,742.671,273.5735168,192.8118431,1.41886262,0.777886534,0.941543314,SEKER
41330,743.053,270.3900622,194.862182,1.3875964,0.736654487,0.940666517,SEKER
41332,740.092,266.3276466,197.9216687,1.345621469,0.75007259,0.948254397,SEKER
41333,731.681,246.8862388,213.660101,1.155509323,0.791137908,0.970204393,SEKER
41334,734.848,261.4167748,201.6866298,1.296153221,0.783137552,0.961883037,SEKER
41341,739.16,255.2935888,206.6708187,1.235266742,0.744185628,0.950854198,SEKER
41346,741.288,236.4226349,222.8750234,1.060785687,0.782120157,0.945517181,SEKER
41349,864.737,261.9835448,201.6718954,1.299058276,0.730805938,0.694875167,SEKER
41354,745.823,268.0788839,196.5858016,1.363673682,0.772914175,0.934234375,SEKER
41355,730.92,255.6066411,206.3398397,1.238765337,0.7924691,0.972743188,SEKER
41355,734.84,259.107602,203.5004612,1.273253144,0.79350308,0.962392682,SEKER
41360,755.398,257.5484988,204.9093282,1.256890065,0.774386819,0.910832949,SEKER
41365,737.76,246.9702291,213.446491,1.157059214,0.764701533,0.955020476,SEKER
41376,733.668,260.7469508,202.3572387,1.288547682,0.762494471,0.965960156,SEKER
41378,740.424,262.1846386,201.3165446,1.302350182,0.733028628,0.948458612,SEKER
41386,736.395,250.5685931,210.7087179,1.189170508,0.772674657,0.959050896,SEKER
41388,750.344,263.7520224,200.0064218,1.318717769,0.78804265,0.923769196,SEKER
41389,738.976,257.1531925,205.2238431,1.253037604,0.769240777,0.952432332,SEKER
41390,736.073,239.6588879,220.0216048,1.089251613,0.769903274,0.95998294,SEKER
41393,737.397,258.0760051,204.6518427,1.261049017,0.76268126,0.956608058,SEKER
41398,741.713,258.9333822,203.8552779,1.270182381,0.772927558,0.945621727,SEKER
41423,738.127,267.2506913,197.7869605,1.351204805,0.754407372,0.955408783,SEKER
41433,749.935,261.1735592,202.5314316,1.289545811,0.747834091,0.925782566,SEKER
41435,738.189,260.3770597,202.7837232,1.284013606,0.7905029,0.955525031,SEKER
41439,740.182,254.6563438,207.7631138,1.225705271,0.770814732,0.950478049,SEKER
41447,731.549,243.1560192,217.1616782,1.119700406,0.794460418,0.973231424,SEKER
41454,740.397,264.3767519,199.850382,1.322873388,0.78842862,0.950269973,SEKER
41456,731.423,256.0489743,206.5001164,1.239945908,0.80522104,0.973778169,SEKER
41461,737.975,259.440843,203.8665176,1.272601534,0.771467912,0.956679212,SEKER
41466,733.677,259.6745351,203.5889547,1.275484397,0.754805592,0.968037537,SEKER
41493,737.428,251.1591551,210.7495966,1.191742045,0.784070295,0.958838476,SEKER
41496,734.055,251.309916,210.3701975,1.194607977,0.7904,0.967740455,SEKER
41505,735.254,255.0715218,207.3937438,1.229890146,0.768411893,0.964795992,SEKER
41506,732.16,253.9617627,208.2460293,1.219527515,0.804021463,0.972990834,SEKER
41528,732.598,254.6742271,207.8648703,1.225191282,0.801822675,0.972342844,SEKER
41536,734.376,255.6058122,207.072066,1.234380943,0.793110691,0.967826667,SEKER
41536,742.954,260.9058139,202.9266649,1.285714787,0.739482633,0.945607013,SEKER
41546,734.502,251.730801,210.2820435,1.197110304,0.77871495,0.967727573,SEKER
41567,740.413,241.9091235,219.223754,1.103480435,0.801832562,0.952819145,SEKER
41569,736.546,260.059263,203.6923642,1.276725635,0.763967507,0.962896683,SEKER
41574,749.958,269.3261119,196.742213,1.368928955,0.752470588,0.928876106,SEKER
41586,745.494,262.3119312,202.0466643,1.298274,0.743762631,0.94030492,SEKER
41595,747.919,269.662475,197.1131167,1.368059516,0.713709677,0.93441943,SEKER
41607,756.279,288.94124,183.6813274,1.573057229,0.708204255,0.914138888,SEKER
41616,748.956,256.6675385,206.9151929,1.240448006,0.774784503,0.932304092,SEKER
41619,741.44,261.1093812,203.272934,1.284526061,0.796383467,0.951370062,SEKER
41619,813.48,274.6116964,193.6340124,1.41819969,0.7599423,0.790328685,SEKER
41620,734.652,253.4527584,209.4598053,1.210030526,0.75167058,0.969055408,SEKER
41626,740.681,265.1217788,200.0727973,1.325126566,0.763093732,0.953481202,SEKER
41629,742.831,262.2108879,202.5202822,1.294738903,0.761153368,0.948038127,SEKER
41636,742.836,252.8393525,210.0061707,1.203961539,0.77626967,0.948184777,SEKER
41638,738.396,256.2777597,207.2002163,1.236860483,0.796518412,0.95966809,SEKER
41641,742.564,254.8294755,208.7940341,1.220482552,0.794220866,0.948993491,SEKER
41645,742.133,258.2243287,205.7682959,1.254927673,0.788955196,0.950187348,SEKER
41646,741.375,260.3495021,203.8564493,1.277121735,0.755482993,0.952154194,SEKER
41673,740.349,251.3109893,211.5472593,1.187966179,0.755712317,0.95541409,SEKER
41723,741.176,261.3537983,203.7974531,1.282419355,0.774483962,0.954426954,SEKER
41728,778.322,281.822113,188.6754226,1.493687461,0.783050911,0.865603136,SEKER
41735,735.759,257.9670166,206.2186993,1.250939015,0.773988354,0.968811121,SEKER
41761,759.259,250.0773331,212.9715204,1.174228989,0.784082161,0.910334195,SEKER
41768,734.841,248.2119894,214.3446965,1.158003876,0.782875993,0.972001164,SEKER
41780,744.211,257.1975541,207.0124766,1.242425376,0.763077148,0.947951526,SEKER
41781,737.016,257.8640068,206.6063767,1.248093166,0.772391992,0.966573451,SEKER
41786,741.814,253.9086134,210.1799175,1.208053635,0.734608488,0.95422461,SEKER
41798,744.664,259.0496348,206.0168242,1.257419804,0.778883423,0.947206453,SEKER
41827,739.449,254.7888488,209.2691484,1.217517492,0.743591111,0.961280491,SEKER
41836,757.765,272.0990391,196.168085,1.387070884,0.773966774,0.915568694,SEKER
41863,754.738,264.7545345,202.1420334,1.309745084,0.784112832,0.923523133,SEKER
41864,739.821,253.7366005,210.5953614,1.204853701,0.774542091,0.961163514,SEKER
41869,741.243,256.394601,208.1834683,1.231580024,0.769198266,0.957593616,SEKER
41869,754.125,267.6579501,199.4233859,1.34215929,0.78113806,0.925157717,SEKER
41874,757.202,250.8892141,212.7029533,1.179528588,0.749409407,0.917763556,SEKER
41884,748.149,267.7978082,199.3749602,1.343186767,0.742703124,0.940333299,SEKER
41898,732.244,236.6730021,225.5789995,1.049180121,0.795662577,0.981954835,SEKER
41913,745.189,270.2813755,198.0766304,1.364529349,0.736297519,0.948474677,SEKER
41915,743.837,247.739465,215.6885957,1.148597886,0.785189764,0.951971134,SEKER
41918,750.442,280.0744683,190.7890144,1.467980058,0.714714408,0.935354312,SEKER
41923,731.342,250.714385,213.0186626,1.176959718,0.787286385,0.984965881,SEKER
41924,741.282,266.576047,200.3749202,1.330386291,0.798005177,0.958750641,SEKER
41929,742.531,263.701083,202.8752946,1.299818608,0.800171756,0.955641913,SEKER
41930,752.911,273.0777325,195.7285355,1.395186102,0.757542909,0.929495822,SEKER
41931,747.385,261.5048843,204.451655,1.279054867,0.779966518,0.943314107,SEKER
41942,748.883,257.1582005,207.9702443,1.236514394,0.750438361,0.939790512,SEKER
41949,744.319,267.657979,199.8148237,1.339530141,0.738642767,0.951509801,SEKER
41974,754.72,285.4805882,187.5134589,1.522453854,0.803084223,0.926016029,SEKER
41980,734.386,253.3075393,211.1406618,1.199709886,0.772941523,0.978145633,SEKER
41986,744.924,261.5609811,204.7816195,1.277267861,0.756913647,0.950802757,SEKER
41998,743.151,252.0846041,212.2600879,1.187621312,0.789258062,0.955618041,SEKER
42008,738.016,248.3602737,215.6622865,1.151616621,0.784682918,0.969193102,SEKER
42013,735.014,248.4591518,215.5920268,1.152450559,0.788443494,0.977242476,SEKER
42018,742.118,252.8851414,211.9111119,1.193354794,0.806797235,0.958736606,SEKER
42024,734.883,250.7946761,213.5640184,1.174330198,0.788738739,0.97784687,SEKER
42027,741.939,262.0208666,204.6762773,1.280172134,0.762463716,0.959404726,SEKER
42030,745.326,256.8478441,208.924403,1.22938173,0.778765981,0.950772718,SEKER
42033,746.014,263.0004945,203.8110672,1.290413215,0.758170996,0.949087594,SEKER
42041,761.435,274.3009697,195.3078848,1.404454152,0.777759278,0.911207384,SEKER
42050,776.18,265.7364381,201.8053665,1.316795696,0.770329932,0.877103751,SEKER
42051,755.763,263.2800826,203.5749312,1.293283417,0.763453159,0.925155936,SEKER
42054,749.694,262.2997011,204.3352616,1.28367321,0.773677239,0.940262475,SEKER
42057,752.331,257.0122847,208.6563418,1.231749212,0.760579427,0.933749193,SEKER
42066,762.413,268.6155167,199.7605246,1.344687681,0.727282158,0.909411613,SEKER
42073,753.785,257.1541534,208.5139395,1.233270802,0.779620502,0.930504253,SEKER
42078,750.704,277.2469395,193.7473537,1.43097149,0.749118747,0.938269272,SEKER
42083,747.056,251.0090151,213.8000375,1.174036347,0.752664902,0.947567681,SEKER
42094,743.573,267.0707579,201.0317021,1.328500704,0.787569226,0.95671556,SEKER
42101,761.563,272.6025663,196.9605551,1.384046497,0.716807982,0.912201125,SEKER
42120,742.557,254.8646481,210.6032648,1.210164754,0.787260289,0.959927942,SEKER
42122,748.798,251.2047805,214.1417033,1.173077344,0.78474551,0.944038044,SEKER
42142,741.324,260.5235817,206.1182438,1.263952074,0.791488243,0.963626836,SEKER
42143,746.003,268.700672,199.9897732,1.343572062,0.803182771,0.95159941,SEKER
42156,746.626,253.2988918,213.2475744,1.187816051,0.754456296,0.950305058,SEKER
42158,762.389,273.0256377,197.0926525,1.385265428,0.735241284,0.911457915,SEKER
42160,751.793,276.4470167,194.5797695,1.420738741,0.77877937,0.937376175,SEKER
42173,759.369,248.7060272,216.7652559,1.147351895,0.744159373,0.919048927,SEKER
42173,741.927,259.6267087,207.0376737,1.25400708,0.799700394,0.9627688,SEKER
42174,754.05,248.5527663,216.3593157,1.148796231,0.785012285,0.932082532,SEKER
42175,742.742,252.7310852,213.0457404,1.186276171,0.745879315,0.960702652,SEKER
42177,751.217,272.1183148,197.5316857,1.37759324,0.730337662,0.939192757,SEKER
42178,746.834,271.3366348,198.1780316,1.369155968,0.745260182,0.950271456,SEKER
42179,738.57,253.4488513,212.0788662,1.195068871,0.788938144,0.971679,SEKER
42192,758.318,245.2178698,219.319786,1.118083663,0.774449339,0.92201343,SEKER
42202,749.097,255.0776194,211.3144851,1.207099548,0.774036169,0.945076102,SEKER
42209,749.314,262.250085,205.1999236,1.278022332,0.76352158,0.944685465,SEKER
42210,747.163,268.8365871,200.0457671,1.343875409,0.770536692,0.950155096,SEKER
42218,741.094,249.391578,215.7686594,1.155828556,0.77420183,0.965963964,SEKER
42219,740.738,263.2039537,204.6313396,1.286234818,0.775628307,0.966915578,SEKER
42223,736.821,250.6663218,215.0788966,1.16546219,0.75175373,0.977315893,SEKER
42230,759.426,282.1025031,190.8845728,1.477869578,0.784652546,0.920152948,SEKER
42247,743.56,265.9591606,202.5142908,1.31328589,0.75867828,0.960226531,SEKER
42248,739.448,257.281797,209.373689,1.228816277,0.775420307,0.970958664,SEKER
42277,743.905,269.4075425,200.0331477,1.346814494,0.794680451,0.960017325,SEKER
42280,746.427,261.1940667,206.3100431,1.266026912,0.781486821,0.953608606,SEKER
42297,740.845,250.1523381,215.6234382,1.160135189,0.766027963,0.968422165,SEKER
42297,756.137,266.4201875,202.481578,1.315774947,0.754656723,0.929647808,SEKER
42301,744.344,255.1204803,211.317871,1.207283034,0.762729895,0.959429603,SEKER
42302,748.595,263.1169071,205.0787113,1.283004489,0.760923138,0.948586459,SEKER
42307,741.757,262.2280897,205.7696826,1.274376703,0.753329772,0.966270648,SEKER
42312,751.298,256.843828,210.183669,1.221997071,0.774945055,0.94199577,SEKER
42315,759.195,255.1426728,211.4728401,1.206503269,0.760855884,0.922566182,SEKER
42315,744.441,256.9243649,210.0993786,1.222870656,0.798396226,0.959497045,SEKER
42320,750.314,257.711468,209.8106,1.228305281,0.760330579,0.944646725,SEKER
42324,745.45,253.7548381,212.8656716,1.192089059,0.784286111,0.957104882,SEKER
42338,744.146,258.7353672,208.6279737,1.240175814,0.750593908,0.960779879,SEKER
42339,741.226,260.1993305,207.3063941,1.255143777,0.771202186,0.968387491,SEKER
42365,746.022,264.5292803,204.5376552,1.293303573,0.769405398,0.956563499,SEKER
42370,753.514,260.3817502,207.5408241,1.254604974,0.75190772,0.937746985,SEKER
42379,759.965,251.0375673,215.2179124,1.166434357,0.763585586,0.922090156,SEKER
42412,752.034,246.9648727,218.8193832,1.128624297,0.771435847,0.942374802,SEKER
42435,757.59,266.8592754,202.6516218,1.316837601,0.757767857,0.929106725,SEKER
42453,742.904,258.356186,209.5106195,1.233141244,0.782875689,0.9666135,SEKER
42455,739.126,251.4739389,215.2834437,1.168106263,0.778547982,0.976566338,SEKER
42461,747.718,265.8522749,203.4464715,1.30674311,0.759914811,0.954386771,SEKER
42468,754.241,261.393315,207.3216425,1.260810554,0.774059493,0.938104889,SEKER
42492,747.511,268.3935132,201.7675119,1.330211741,0.764904954,0.955612586,SEKER
42502,758.807,264.6697571,204.6356104,1.293370966,0.756721148,0.927591102,SEKER
42506,748.99,259.4181962,209.1264365,1.240484945,0.799947305,0.952155901,SEKER
42515,763.56,237.0209156,228.6913629,1.036422681,0.769864552,0.916359125,SEKER
42516,758.388,279.1933792,194.2158117,1.437541964,0.726520848,0.928922233,SEKER
42528,746.807,258.9735051,209.3971829,1.23675735,0.788066339,0.958226248,SEKER
42535,743.443,261.6697885,207.2209851,1.262757188,0.7606402,0.967076762,SEKER
42567,751.032,262.5720161,207.161175,1.267476959,0.788044283,0.948344268,SEKER
42586,746.12,247.4483837,219.3118287,1.128294744,0.780950285,0.961300904,SEKER
42590,755.861,277.1569456,196.3782705,1.411342227,0.692520325,0.936771412,SEKER
42615,748.901,271.5528043,200.1178356,1.356964528,0.76825311,0.95482446,SEKER
42616,748.262,258.0020818,210.625484,1.224932885,0.774273256,0.9564784,SEKER
42627,747.405,253.5903465,214.3616995,1.183002127,0.768054054,0.958920571,SEKER
42633,755.012,259.6736544,209.6460998,1.238628597,0.749525316,0.939827286,SEKER
42642,753.58,258.8641831,209.9032861,1.233254552,0.780845999,0.943601673,SEKER
42642,765.967,269.8155475,201.5531315,1.338681992,0.770100412,0.913329133,SEKER
42651,755.515,270.9975279,200.552465,1.351255034,0.784256399,0.938972557,SEKER
42659,750.109,250.8943863,217.153824,1.155376321,0.741895652,0.952734259,SEKER
42659,761.493,268.3425462,203.3502833,1.319607437,0.791124216,0.924461233,SEKER
42670,744.706,261.4236083,208.1026678,1.256224204,0.785241075,0.966858236,SEKER
42687,753.464,265.3042472,205.0371062,1.29393285,0.767199856,0.944888328,SEKER
42697,759.155,271.54297,200.4329831,1.354781862,0.736663216,0.930992778,SEKER
42703,746.486,257.2201771,211.6061074,1.215561216,0.780105955,0.96299696,SEKER
42708,751.454,268.9864474,202.3283628,1.32945497,0.787476491,0.950417221,SEKER
42713,830.978,271.7567634,200.6023582,1.354703733,0.769936549,0.777303973,SEKER
42714,751.259,266.4714283,204.460162,1.303292659,0.757662835,0.951044266,SEKER
42715,756.895,257.0854586,211.9778321,1.212794074,0.77803683,0.93695558,SEKER
42719,744.219,258.6982909,210.6796809,1.227922359,0.790156111,0.969235773,SEKER
42730,748.355,260.9115536,208.7675966,1.249770356,0.754480445,0.95879868,SEKER
42741,761.007,275.2483797,198.1186956,1.389310478,0.773242877,0.927421671,SEKER
42743,771.732,268.9633822,202.8777724,1.325741007,0.742104624,0.901865653,SEKER
42743,748.893,265.3749873,205.2472999,1.292952392,0.745430764,0.957712867,SEKER
42745,756.589,252.4223434,215.9330997,1.168984022,0.798449612,0.938372215,SEKER
42749,744.594,257.7228968,211.7778141,1.216949461,0.74530144,0.96893972,SEKER
42764,752.754,264.6411297,205.9284116,1.285112276,0.772303691,0.948379245,SEKER
42767,763.098,250.3744491,217.5897168,1.15067225,0.777581818,0.92290717,SEKER
42772,753.505,269.3754713,202.6182578,1.329472843,0.782338308,0.946666797,SEKER
42779,746.717,264.3401439,206.1859322,1.282047427,0.763910714,0.964114057,SEKER
42794,745.798,259.5215563,210.2591515,1.234293749,0.786480923,0.966830445,SEKER
42805,759.767,280.2144236,194.7269448,1.439012068,0.768698931,0.931844643,SEKER
42811,752.58,266.8535388,204.8105217,1.302928857,0.778353514,0.949860638,SEKER
42820,750.13,265.1422695,206.3057277,1.285191024,0.802774653,0.956276444,SEKER
42824,747.535,266.9887496,204.3706612,1.306394705,0.787437482,0.963017173,SEKER
42836,755.253,272.4929436,200.8134071,1.35694597,0.722970464,0.943699784,SEKER
42846,748.792,269.0570455,203.1373816,1.324507796,0.786396006,0.960279717,SEKER
42863,742.672,258.7542011,211.1390364,1.225515686,0.794274067,0.976558641,SEKER
42883,752.306,258.7003767,211.2291737,1.22473791,0.786439994,0.952151318,SEKER
42888,750.734,253.1718813,215.8321307,1.17300367,0.792856747,0.956254492,SEKER
42911,764.207,285.9943826,191.3516456,1.494601114,0.751887999,0.923329001,SEKER
42927,751.413,260.5172911,210.118087,1.239861331,0.778791727,0.955395065,SEKER
42932,750.704,270.4243534,202.3510197,1.336412111,0.760194776,0.957312048,SEKER
42946,751.381,258.6002925,211.6571339,1.221788691,0.761534915,0.955899349,SEKER
42974,755.268,253.4677285,216.2708893,1.171991891,0.764335515,0.946702392,SEKER
42998,748.297,258.4125732,212.1419002,1.2181119,0.77941523,0.964961778,SEKER
43027,775.195,244.1335887,224.7026617,1.086473951,0.783477184,0.899764812,SEKER
43033,746.785,259.6430136,211.8346101,1.225687405,0.744721722,0.969661864,SEKER
43059,765.563,272.9272886,201.0562171,1.357467541,0.774526028,0.923234303,SEKER
43061,773.258,290.4197929,189.0982874,1.535813978,0.704163396,0.904992816,SEKER
43066,762.089,276.4788318,198.4456029,1.393222262,0.776061846,0.931822116,SEKER
43113,753.398,260.9220427,210.8784942,1.237309872,0.798906699,0.954485164,SEKER
43113,745.717,251.3654557,218.703287,1.149344663,0.771072917,0.974249117,SEKER
